customer_id,customer_name,gender,age,occupation,annual_income,city,state,join_date
C1369,Customer_1369,Male,54,Professional,1104683,Bengaluru,Karnataka,20-10-24
C1370,Customer_1370,Female,56,Student,308199,Mumbai,Maharashtra,25-05-23
C1371,Customer_1371,Female,48,Student,1449388,Mumbai,Maharashtra,07-09-21
C1372,Customer_1372,Female,44,Salaried,1241823,Hyderabad,Telangana,07-04-21
C1373,Customer_1373,Female,55,Student,1626414,Bengaluru,Karnataka,11-01-21
C1374,Customer_1374,Male,42,Salaried,2698385,Hyderabad,Telangana,21-02-21
C1375,Customer_1375,Female,25,Business,1125761,Delhi,Delhi,03-12-21
C1376,Customer_1376,Female,25,Salaried,416906,Bengaluru,Karnataka,10-09-23
C1377,Customer_1377,Male,58,Professional,1350293,Hyderabad,Telangana,22-05-22
C1378,Customer_1378,Female,36,Professional,528307,Mumbai,Maharashtra,15-11-22
C1379,Customer_1379,Male,59,Student,701272,Delhi,Delhi,04-07-24
C1380,Customer_1380,Male,26,Salaried,439853,Hyderabad,Telangana,12-02-23
C1381,Customer_1381,Male,29,Salaried,2153540,Bengaluru,Karnataka,23-04-21
C1382,Customer_1382,Female,25,Salaried,534000,Bengaluru,Karnataka,20-02-24
C1383,Customer_1383,Female,45,Student,701941,Mumbai,Maharashtra,18-06-24
C1384,Customer_1384,Male,59,Salaried,2201744,Hyderabad,Telangana,26-02-23
C1385,Customer_1385,Female,60,Salaried,1724454,Hyderabad,Telangana,26-08-24
C1386,Customer_1386,Female,54,Professional,2765467,Mumbai,Maharashtra,30-01-22
C1387,Customer_1387,Male,21,Salaried,2786746,Mumbai,Maharashtra,01-02-22
C1388,Customer_1388,Female,43,Student,2319135,Delhi,Delhi,25-06-24
C1389,Customer_1389,Male,36,Business,484846,Hyderabad,Telangana,04-05-21
C1390,Customer_1390,Female,58,Student,2452205,Delhi,Delhi,27-08-24
C1391,Customer_1391,Female,58,Business,918278,Bengaluru,Karnataka,20-08-23
C1392,Customer_1392,Female,39,Professional,333897,Bengaluru,Karnataka,27-11-23
C1393,Customer_1393,Male,36,Salaried,2070252,Delhi,Delhi,06-12-22
C1394,Customer_1394,Male,33,Salaried,1732572,Delhi,Delhi,23-01-22
C1395,Customer_1395,Female,59,Professional,2726030,Hyderabad,Telangana,05-03-24
C1396,Customer_1396,Female,47,Professional,980651,Bengaluru,Karnataka,03-08-21
C1397,Customer_1397,Male,52,Business,315506,Hyderabad,Telangana,01-08-24
C1398,Customer_1398,Male,50,Business,1302518,Delhi,Delhi,12-09-23
C1399,Customer_1399,Female,34,Student,1072777,Bengaluru,Karnataka,14-01-21
C1400,Customer_1400,Male,25,Professional,425902,Bengaluru,Karnataka,11-02-24
C1401,Customer_1401,Male,39,Student,1115387,Mumbai,Maharashtra,16-07-24
C1402,Customer_1402,Male,22,Business,1129738,Bengaluru,Karnataka,05-08-22
C1403,Customer_1403,Male,37,Business,1725297,Delhi,Delhi,10-02-24
C1404,Customer_1404,Male,33,Salaried,1038522,Delhi,Delhi,21-06-22
C1405,Customer_1405,Male,29,Student,765437,Mumbai,Maharashtra,25-11-22
C1406,Customer_1406,Female,50,Business,1850385,Delhi,Delhi,02-02-23
C1407,Customer_1407,Female,25,Salaried,905792,Delhi,Delhi,25-09-21
C1408,Customer_1408,Male,55,Student,1869740,Delhi,Delhi,14-10-22
C1409,Customer_1409,Male,23,Business,2545917,Hyderabad,Telangana,26-08-22
C1410,Customer_1410,Female,36,Salaried,2940142,Delhi,Delhi,28-07-22
C1411,Customer_1411,Female,34,Salaried,2274121,Delhi,Delhi,20-09-24
C1412,Customer_1412,Male,53,Student,2435565,Mumbai,Maharashtra,06-02-23
C1413,Customer_1413,Female,32,Professional,1868161,Hyderabad,Telangana,13-12-23
C1414,Customer_1414,Female,51,Professional,2737673,Hyderabad,Telangana,02-04-23
C1415,Customer_1415,Male,35,Business,2196161,Mumbai,Maharashtra,26-04-22
C1416,Customer_1416,Male,40,Student,1881600,Hyderabad,Telangana,16-03-24
C1417,Customer_1417,Female,37,Salaried,863422,Delhi,Delhi,22-06-21
C1418,Customer_1418,Female,54,Professional,1265434,Bengaluru,Karnataka,10-04-24
C1419,Customer_1419,Female,53,Professional,2087202,Mumbai,Maharashtra,13-07-23
C1420,Customer_1420,Female,47,Professional,2386846,Hyderabad,Telangana,12-10-22
C1421,Customer_1421,Female,22,Business,2152575,Bengaluru,Karnataka,24-04-22
C1422,Customer_1422,Male,43,Salaried,1535297,Bengaluru,Karnataka,25-10-23
C1423,Customer_1423,Female,35,Salaried,797393,Mumbai,Maharashtra,27-05-21
C1424,Customer_1424,Male,55,Business,1699881,Bengaluru,Karnataka,07-02-22
C1425,Customer_1425,Female,40,Professional,1099612,Bengaluru,Karnataka,22-05-24
C1426,Customer_1426,Female,21,Professional,1482144,Delhi,Delhi,11-12-22
C1427,Customer_1427,Female,58,Salaried,2279728,Hyderabad,Telangana,01-09-24
C1428,Customer_1428,Female,35,Business,1180279,Delhi,Delhi,30-08-23
C1429,Customer_1429,Female,50,Professional,660189,Delhi,Delhi,04-10-22
C1430,Customer_1430,Female,47,Business,2139960,Delhi,Delhi,11-07-23
C1431,Customer_1431,Female,29,Business,1581661,Mumbai,Maharashtra,20-01-21
C1432,Customer_1432,Female,42,Business,2058031,Hyderabad,Telangana,22-05-23
C1433,Customer_1433,Female,41,Salaried,2680592,Hyderabad,Telangana,07-03-21
C1434,Customer_1434,Male,42,Student,1899365,Delhi,Delhi,23-02-22
C1435,Customer_1435,Male,55,Student,1089949,Hyderabad,Telangana,31-08-23
C1436,Customer_1436,Female,57,Student,2980174,Mumbai,Maharashtra,16-09-22
C1437,Customer_1437,Male,27,Business,434465,Mumbai,Maharashtra,20-05-24
C1438,Customer_1438,Male,32,Business,591466,Hyderabad,Telangana,02-03-23
C1439,Customer_1439,Male,35,Professional,2499474,Bengaluru,Karnataka,24-05-21
C1440,Customer_1440,Male,44,Salaried,1020689,Hyderabad,Telangana,01-11-22
C1441,Customer_1441,Female,31,Salaried,841642,Hyderabad,Telangana,04-01-24
C1442,Customer_1442,Female,25,Student,1166038,Hyderabad,Telangana,24-09-21
C1443,Customer_1443,Female,48,Student,965976,Delhi,Delhi,21-05-24
C1444,Customer_1444,Male,53,Student,1455283,Bengaluru,Karnataka,18-02-22
C1445,Customer_1445,Male,49,Salaried,1974520,Mumbai,Maharashtra,23-05-24
C1446,Customer_1446,Female,57,Student,2230237,Delhi,Delhi,06-08-23
C1447,Customer_1447,Male,39,Student,1754508,Mumbai,Maharashtra,02-09-22
C1448,Customer_1448,Male,47,Business,1053205,Hyderabad,Telangana,19-06-24
C1449,Customer_1449,Female,45,Business,2684945,Hyderabad,Telangana,15-07-21
C1450,Customer_1450,Male,36,Business,1448300,Hyderabad,Telangana,10-07-24
C1451,Customer_1451,Male,34,Student,2025025,Bengaluru,Karnataka,07-02-24
C1452,Customer_1452,Female,25,Salaried,2415585,Mumbai,Maharashtra,30-10-22
C1453,Customer_1453,Female,31,Professional,1169781,Hyderabad,Telangana,03-11-23
C1454,Customer_1454,Female,22,Salaried,2979600,Mumbai,Maharashtra,15-10-24
C1455,Customer_1455,Female,42,Student,1115387,Hyderabad,Telangana,24-03-23
C1456,Customer_1456,Male,37,Salaried,872441,Mumbai,Maharashtra,01-11-22
C1457,Customer_1457,Female,50,Salaried,646234,Hyderabad,Telangana,29-01-24
C1458,Customer_1458,Female,29,Student,1470805,Delhi,Delhi,27-11-21
C1459,Customer_1459,Male,59,Salaried,1043384,Delhi,Delhi,26-08-22
C1460,Customer_1460,Female,31,Salaried,347020,Mumbai,Maharashtra,19-10-24
C1461,Customer_1461,Male,49,Professional,1046335,Bengaluru,Karnataka,20-03-22
C1462,Customer_1462,Male,49,Salaried,2962503,Mumbai,Maharashtra,07-12-23
C1463,Customer_1463,Female,40,Student,519845,Mumbai,Maharashtra,10-05-24
C1464,Customer_1464,Male,45,Business,1347316,Mumbai,Maharashtra,07-02-23
C1465,Customer_1465,Male,26,Salaried,2068665,Delhi,Delhi,27-02-21
C1466,Customer_1466,Female,33,Salaried,1225128,Mumbai,Maharashtra,17-07-21
C1467,Customer_1467,Male,23,Student,2449581,Delhi,Delhi,09-08-21
C1468,Customer_1468,Female,56,Business,2920069,Bengaluru,Karnataka,01-03-22
C1469,Customer_1469,Female,28,Business,1196658,Hyderabad,Telangana,05-08-21
C1470,Customer_1470,Female,32,Salaried,1986695,Bengaluru,Karnataka,01-09-24
C1471,Customer_1471,Male,45,Business,2224245,Bengaluru,Karnataka,27-03-22
C1472,Customer_1472,Female,60,Professional,484293,Mumbai,Maharashtra,18-05-21
C1473,Customer_1473,Female,40,Student,727037,Delhi,Delhi,04-01-24
C1474,Customer_1474,Female,27,Professional,2946077,Delhi,Delhi,07-03-23
C1475,Customer_1475,Female,32,Professional,2322201,Delhi,Delhi,19-05-21
C1476,Customer_1476,Male,59,Student,1903781,Bengaluru,Karnataka,13-11-23
C1477,Customer_1477,Male,35,Salaried,2885153,Delhi,Delhi,12-09-21
C1478,Customer_1478,Male,48,Business,2899487,Bengaluru,Karnataka,12-06-21
C1479,Customer_1479,Male,44,Student,1544092,Mumbai,Maharashtra,18-02-22
C1480,Customer_1480,Female,34,Salaried,1298512,Delhi,Delhi,09-05-24
C1481,Customer_1481,Female,29,Professional,1631853,Hyderabad,Telangana,11-08-24
C1482,Customer_1482,Female,39,Salaried,1260537,Mumbai,Maharashtra,10-11-22
C1483,Customer_1483,Male,34,Salaried,1341605,Bengaluru,Karnataka,01-04-22
C1484,Customer_1484,Female,32,Student,2941499,Hyderabad,Telangana,13-01-21
C1485,Customer_1485,Female,25,Business,518552,Mumbai,Maharashtra,23-07-24
C1486,Customer_1486,Male,29,Salaried,1028449,Delhi,Delhi,28-04-24
C1487,Customer_1487,Male,53,Salaried,2087779,Delhi,Delhi,15-08-23
C1488,Customer_1488,Male,33,Business,2078455,Bengaluru,Karnataka,28-12-21
C1489,Customer_1489,Female,39,Student,2965915,Delhi,Delhi,17-02-22
C1490,Customer_1490,Female,26,Professional,1970358,Bengaluru,Karnataka,13-02-23
C1491,Customer_1491,Female,49,Student,2419350,Delhi,Delhi,02-06-24
C1492,Customer_1492,Male,51,Salaried,1899788,Hyderabad,Telangana,26-05-23
C1493,Customer_1493,Female,59,Business,2618829,Mumbai,Maharashtra,26-12-21
C1494,Customer_1494,Female,50,Professional,2202549,Bengaluru,Karnataka,04-08-22
C1495,Customer_1495,Female,25,Professional,873178,Hyderabad,Telangana,20-08-23
C1496,Customer_1496,Male,33,Salaried,353830,Delhi,Delhi,23-10-23
C1497,Customer_1497,Female,46,Student,1955280,Bengaluru,Karnataka,04-02-23
C1498,Customer_1498,Female,40,Salaried,2014579,Hyderabad,Telangana,21-03-21
C1499,Customer_1499,Female,57,Business,1114652,Mumbai,Maharashtra,13-06-23
C1500,Customer_1500,Female,53,Student,2963298,Bengaluru,Karnataka,25-01-23
